order_id,customer_name,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_staff
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,419.98,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1072,"Bridgette Guerra","San Lorenzo",CA,2017-08-18,2,1665.98,"Surly Troll Frameset - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,2,6399.98,"Trek Domane ALR Disc Frameset - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,1,2599.99,"Electra Townie Go! 8i Ladies' - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,2,2399.98,"Electra Amsterdam Royal 8i Ladies - 2018","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
1516,"Bridgette Guerra","San Lorenzo",CA,2018-04-11,2,419.98,"Trek Precaliber 16 Girl's - 2018","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1200,"Cesar Jackson",Liverpool,NY,2017-10-23,2,4599.98,"Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,559.98,"Electra Water Lily 1 (16-inch) - Girl's - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel"
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,941.98,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,1599.98,"Electra Townie Balloon 3i EQ Ladies' - 2018","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,5198.00,"Heller Bloodhound Trail - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,559.98,"Electra Cyclosaurus 1 (16-inch) - Boy's - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel"
739,"Caroll Hays",Fairport,NY,2017-02-28,1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1599,"Caroll Hays",Fairport,NY,2018-04-29,2,963.98,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
70,"Cleotilde Booth","Sugar Land",TX,2016-02-11,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
70,"Cleotilde Booth","Sugar Land",TX,2016-02-11,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
70,"Cleotilde Booth","Sugar Land",TX,2016-02-11,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
593,"Cleotilde Booth","Sugar Land",TX,2016-12-07,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas"
593,"Cleotilde Booth","Sugar Land",TX,2016-12-07,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Rowlett Bikes","Kali Vargas"
1529,"Cleotilde Booth","Sugar Land",TX,2018-04-12,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Rowlett Bikes","Kali Vargas"
1529,"Cleotilde Booth","Sugar Land",TX,2018-04-12,2,11999.98,"Trek Silque SLR 7 Women's - 2017","Road Bikes","Rowlett Bikes","Kali Vargas"
222,"Gertrud Rhodes",Merrick,NY,2016-05-13,1,1549.00,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
222,"Gertrud Rhodes",Merrick,NY,2016-05-13,2,1499.98,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1485,"Gertrud Rhodes",Merrick,NY,2018-04-02,2,4999.98,"Surly Troll Frameset - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1485,"Gertrud Rhodes",Merrick,NY,2018-04-02,1,319.99,"Trek Precaliber 24 (7-Speed) - Boys - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel"
1116,"Tu Ramirez","East Elmhurst",NY,2017-09-08,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
1501,"Tu Ramirez","East Elmhurst",NY,2018-04-06,1,599.99,"Electra Townie Original 7D EQ Ladies' - 2017/2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1501,"Tu Ramirez","East Elmhurst",NY,2018-04-06,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1501,"Tu Ramirez","East Elmhurst",NY,2018-04-06,1,250.99,"Sun Bicycles Revolutions 24 - Girl's - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
389,"Saturnina Garner",Glendora,CA,2016-08-22,1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
389,"Saturnina Garner",Glendora,CA,2016-08-22,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
389,"Saturnina Garner",Glendora,CA,2016-08-22,2,3098.00,"Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
389,"Saturnina Garner",Glendora,CA,2016-08-22,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
389,"Saturnina Garner",Glendora,CA,2016-08-22,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
1521,"Saturnina Garner",Glendora,CA,2018-04-12,1,489.99,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1521,"Saturnina Garner",Glendora,CA,2018-04-12,2,1359.98,"Electra Townie Original 21D EQ Ladies' - 2018","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
1521,"Saturnina Garner",Glendora,CA,2018-04-12,1,999.99,"Trek Farley Carbon Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1521,"Saturnina Garner",Glendora,CA,2018-04-12,2,2999.98,"Trek X-Caliber Frameset - 2018","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
519,"Fran Yang",Utica,NY,2016-10-22,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
519,"Fran Yang",Utica,NY,2016-10-22,1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
519,"Fran Yang",Utica,NY,2016-10-22,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
519,"Fran Yang",Utica,NY,2016-10-22,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
519,"Fran Yang",Utica,NY,2016-10-22,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1570,"Fran Yang",Utica,NY,2018-04-22,1,11999.99,"Trek Domane SLR 9 Disc - 2018","Road Bikes","Baldwin Bikes","Venita Daniel"
147,"Diana Guerra",Merrick,NY,2016-03-28,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1602,"Diana Guerra",Merrick,NY,2018-04-30,2,833.98,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1602,"Diana Guerra",Merrick,NY,2018-04-30,1,379.99,"Haro Flightline One ST - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1602,"Diana Guerra",Merrick,NY,2018-04-30,2,459.98,"Trek Precaliber 20 Girl's - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
1602,"Diana Guerra",Merrick,NY,2018-04-30,2,1799.98,"Electra Amsterdam Fashion 3i Ladies' - 2017/2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
778,"Lolita Mosley",Houston,TX,2017-03-15,1,489.99,"Electra Townie Original 7D - 2017","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
778,"Lolita Mosley",Houston,TX,2017-03-15,1,329.99,"Haro Downtown 16 - 2017","Children Bicycles","Rowlett Bikes","Layla Terrell"
1413,"Lolita Mosley",Houston,TX,2018-03-01,2,559.98,"Electra Under-The-Sea 1 16" - 2018","Children Bicycles","Rowlett Bikes","Kali Vargas"
1597,"Lolita Mosley",Houston,TX,2018-04-28,1,3199.99,"Trek Madone 9 Frameset - 2018","Road Bikes","Rowlett Bikes","Layla Terrell"
1597,"Lolita Mosley",Houston,TX,2018-04-28,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes","Rowlett Bikes","Layla Terrell"
27,"Pamala Henry",Bronx,NY,2016-01-19,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
27,"Pamala Henry",Bronx,NY,2016-01-19,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
27,"Pamala Henry",Bronx,NY,2016-01-19,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
27,"Pamala Henry",Bronx,NY,2016-01-19,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1560,"Pamala Henry",Bronx,NY,2018-04-20,2,1999.98,"Trek X-Caliber 8 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1560,"Pamala Henry",Bronx,NY,2018-04-20,1,1469.99,"Haro Shift R3 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
694,"Damien Dorsey","Central Islip",NY,2017-02-05,1,1499.99,"Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
694,"Damien Dorsey","Central Islip",NY,2017-02-05,1,1499.99,"Haro Subvert HT3 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
694,"Damien Dorsey","Central Islip",NY,2017-02-05,2,5399.98,"Trek Domane S 6 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
694,"Damien Dorsey","Central Islip",NY,2017-02-05,2,1103.98,"Sun Bicycles Streamway 3 - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
694,"Damien Dorsey","Central Islip",NY,2017-02-05,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,1,402.99,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,2,4999.98,"Surly Troll Frameset - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,2,6999.98,"Trek Domane SL 6 Disc - 2018","Road Bikes","Baldwin Bikes","Marcelene Boyer"
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,2,759.98,"Haro Flightline One ST - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,1,279.99,"Electra Under-The-Sea 1 16" - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
286,"Latasha Stanley","Rockville Centre",NY,2016-06-25,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
286,"Latasha Stanley","Rockville Centre",NY,2016-06-25,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
286,"Latasha Stanley","Rockville Centre",NY,2016-06-25,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
286,"Latasha Stanley","Rockville Centre",NY,2016-06-25,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1526,"Latasha Stanley","Rockville Centre",NY,2018-04-12,1,1549.99,"Trek Domane ALR 4 Disc Women's - 2018","Road Bikes","Baldwin Bikes","Venita Daniel"
1526,"Latasha Stanley","Rockville Centre",NY,2018-04-12,1,5499.99,"Trek Domane SLR 6 Disc - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
1526,"Latasha Stanley","Rockville Centre",NY,2018-04-12,1,749.99,"Electra Townie Balloon 8D EQ - 2016/2017/2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
1526,"Latasha Stanley","Rockville Centre",NY,2018-04-12,1,679.99,"Electra Townie Original 21D EQ Ladies' - 2018","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
9,"Neil Mccall","San Carlos",CA,2016-01-05,2,7999.98,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,379.99,"Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,209.99,"Haro Shredder 20 - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,899.99,"Electra Townie Balloon 7i EQ - 2018","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,299.99,"Electra Girl's Hawaii 1 16" - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
391,"Elinore Aguilar","San Angelo",TX,2016-08-23,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
391,"Elinore Aguilar","San Angelo",TX,2016-08-23,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
391,"Elinore Aguilar","San Angelo",TX,2016-08-23,2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles","Rowlett Bikes","Layla Terrell"
556,"Elinore Aguilar","San Angelo",TX,2016-11-13,1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
556,"Elinore Aguilar","San Angelo",TX,2016-11-13,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
1515,"Elinore Aguilar","San Angelo",TX,2018-04-10,2,1999.98,"Surly Big Dummy Frameset - 2017","Mountain Bikes","Rowlett Bikes","Layla Terrell"
1515,"Elinore Aguilar","San Angelo",TX,2018-04-10,2,1799.98,"Electra Townie Commute 27D Ladies - 2018","Comfort Bicycles","Rowlett Bikes","Layla Terrell"
1515,"Elinore Aguilar","San Angelo",TX,2018-04-10,1,4999.99,"Sun Bicycles Spider 3i - 2017","Mountain Bikes","Rowlett Bikes","Layla Terrell"
1515,"Elinore Aguilar","San Angelo",TX,2018-04-10,2,1919.98,"Trek CrossRip 1 - 2018","Road Bikes","Rowlett Bikes","Layla Terrell"
543,"Alica Hunter","East Elmhurst",NY,2016-11-06,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
543,"Alica Hunter","East Elmhurst",NY,2016-11-06,1,449.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
543,"Alica Hunter","East Elmhurst",NY,2016-11-06,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
1481,"Alica Hunter","East Elmhurst",NY,2018-04-01,2,1499.98,"Surly Ogre Frameset - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer"
1481,"Alica Hunter","East Elmhurst",NY,2018-04-01,1,919.99,"Trek Stache Carbon Frameset - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1390,"Tenisha Lyons",Amityville,NY,2018-02-12,2,2939.98,"Haro Shift R3 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1390,"Tenisha Lyons",Amityville,NY,2018-02-12,2,1999.98,"Surly Big Dummy Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1390,"Tenisha Lyons",Amityville,NY,2018-02-12,1,899.99,"Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1390,"Tenisha Lyons",Amityville,NY,2018-02-12,1,481.99,"Sun Bicycles Streamway - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
1390,"Tenisha Lyons",Amityville,NY,2018-02-12,2,3599.98,"Trek Domane ALR 5 Gravel - 2018","Road Bikes","Baldwin Bikes","Venita Daniel"
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,2,2819.98,"Haro SR 1.3 - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,1,999.99,"Trek Farley Carbon Frameset - 2018","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer"
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,1,2599.99,"Electra Townie Go! 8i Ladies' - 2018","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
549,"Bobbie Foster",Desoto,TX,2016-11-12,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
549,"Bobbie Foster",Desoto,TX,2016-11-12,1,599.99,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
549,"Bobbie Foster",Desoto,TX,2016-11-12,1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
549,"Bobbie Foster",Desoto,TX,2016-11-12,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
549,"Bobbie Foster",Desoto,TX,2016-11-12,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
673,"Bobbie Foster",Desoto,TX,2017-01-26,1,250.99,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
673,"Bobbie Foster",Desoto,TX,2017-01-26,1,549.99,"Haro Flightline Two 27.5 - 2017","Mountain Bikes","Rowlett Bikes","Layla Terrell"
673,"Bobbie Foster",Desoto,TX,2017-01-26,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
673,"Bobbie Foster",Desoto,TX,2017-01-26,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
240,"Kanesha Vega",Rome,NY,2016-05-27,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Marcelene Boyer"
240,"Kanesha Vega",Rome,NY,2016-05-27,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
240,"Kanesha Vega",Rome,NY,2016-05-27,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
240,"Kanesha Vega",Rome,NY,2016-05-27,2,898.00,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1561,"Kanesha Vega",Rome,NY,2018-04-20,2,4399.98,"Trek Domane SL 5 - 2018","Road Bikes","Baldwin Bikes","Venita Daniel"
1561,"Kanesha Vega",Rome,NY,2018-04-20,2,559.98,"Electra Under-The-Sea 1 16" - 2018","Children Bicycles","Baldwin Bikes","Venita Daniel"
252,"Lorrie Becker",Garland,TX,2016-06-01,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Rowlett Bikes","Kali Vargas"
252,"Lorrie Becker",Garland,TX,2016-06-01,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas"
252,"Lorrie Becker",Garland,TX,2016-06-01,1,449.00,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
885,"Lorrie Becker",Garland,TX,2017-05-13,1,449.99,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Rowlett Bikes","Kali Vargas"
885,"Lorrie Becker",Garland,TX,2017-05-13,1,5299.99,"Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Rowlett Bikes","Kali Vargas"
1520,"Lorrie Becker",Garland,TX,2018-04-11,1,4499.99,"Trek CrossRip+ - 2018","Electric Bikes","Rowlett Bikes","Kali Vargas"
1520,"Lorrie Becker",Garland,TX,2018-04-11,2,6999.98,"Trek XM700+ Lowstep - 2018","Electric Bikes","Rowlett Bikes","Kali Vargas"
1520,"Lorrie Becker",Garland,TX,2018-04-11,2,1799.98,"Electra Townie Commute 27D Ladies - 2018","Comfort Bicycles","Rowlett Bikes","Kali Vargas"
1520,"Lorrie Becker",Garland,TX,2018-04-11,2,179.98,"Strider Classic 12 Balance Bike - 2018","Children Bicycles","Rowlett Bikes","Kali Vargas"
424,"Tommie Melton",Sacramento,CA,2016-09-08,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
424,"Tommie Melton",Sacramento,CA,2016-09-08,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1545,"Tommie Melton",Sacramento,CA,2018-04-17,1,869.99,"Haro SR 1.2 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
924,"Jayne Kirkland",Rowlett,TX,2017-06-02,2,699.98,"Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Rowlett Bikes","Kali Vargas"
924,"Jayne Kirkland",Rowlett,TX,2017-06-02,1,832.99,"Surly Troll Frameset - 2017","Mountain Bikes","Rowlett Bikes","Kali Vargas"
1325,"Jayne Kirkland",Rowlett,TX,2018-01-01,1,2999.99,"Trek Remedy 7 27.5 - 2018","Mountain Bikes","Rowlett Bikes","Kali Vargas"
1325,"Jayne Kirkland",Rowlett,TX,2018-01-01,1,899.99,"Electra Amsterdam Fashion 3i Ladies' - 2017/2018","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
1325,"Jayne Kirkland",Rowlett,TX,2018-01-01,1,2499.99,"Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Rowlett Bikes","Kali Vargas"
1130,"Katelin Kennedy",Rocklin,CA,2017-09-18,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1494,"Katelin Kennedy",Rocklin,CA,2018-04-05,2,1499.98,"Trek Domane AL 2 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1494,"Katelin Kennedy",Rocklin,CA,2018-04-05,2,499.98,"Strider Sport 16 - 2018","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
1041,"Tomasa Carson","East Elmhurst",NY,2017-08-04,1,209.99,"Trek Precaliber 16 Boys - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel"
1041,"Tomasa Carson","East Elmhurst",NY,2017-08-04,2,9999.98,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Baldwin Bikes","Venita Daniel"
1041,"Tomasa Carson","East Elmhurst",NY,2017-08-04,2,499.98,"Haro Shredder Pro 20 - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel"
1360,"Takako Casey",Bronx,NY,2018-01-22,1,1632.99,"Surly Wednesday - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
1595,"Takako Casey",Bronx,NY,2018-04-28,1,379.99,"Trek 820 - 2018","Mountain Bikes","Baldwin Bikes","Venita Daniel"
420,"Petronila Norris","South El Monte",CA,2016-09-05,2,858.00,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
420,"Petronila Norris","South El Monte",CA,2016-09-05,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
420,"Petronila Norris","South El Monte",CA,2016-09-05,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
1566,"Petronila Norris","South El Monte",CA,2018-04-21,1,919.99,"Trek Domane AL 3 - 2018","Road Bikes","Santa Cruz Bikes","Genna Serrano"
1566,"Petronila Norris","South El Monte",CA,2018-04-21,2,9999.98,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
937,"Melanie Hayes",Liverpool,NY,2017-06-11,2,899.98,"Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
937,"Melanie Hayes",Liverpool,NY,2017-06-11,2,12999.98,"Trek Silque SLR 8 Women's - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
937,"Melanie Hayes",Liverpool,NY,2017-06-11,2,9999.98,"Trek Madone 9.2 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel"
937,"Melanie Hayes",Liverpool,NY,2017-06-11,2,4999.98,"Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
937,"Melanie Hayes",Liverpool,NY,2017-06-11,1,250.99,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
1552,"Melanie Hayes",Liverpool,NY,2018-04-17,2,2939.98,"Haro Shift R3 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel"
464,"Georgeann Waller","North Tonawanda",NY,2016-09-28,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
1603,"Georgeann Waller","North Tonawanda",NY,2018-04-30,2,459.98,"Trek Precaliber 20 Girl's - 2018","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
1318,"Abby Gamble",Amityville,NY,2017-12-27,2,1319.98,"Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
1318,"Abby Gamble",Amityville,NY,2017-12-27,2,6999.98,"Trek Boone 7 - 2017","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
1318,"Abby Gamble",Amityville,NY,2017-12-27,1,470.99,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
1318,"Abby Gamble",Amityville,NY,2017-12-27,1,209.99,"Haro Shredder 20 - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
1506,"Abby Gamble",Amityville,NY,2018-04-08,1,3499.99,"Trek Domane SL 6 Disc - 2018","Road Bikes","Baldwin Bikes","Venita Daniel"
